player_team,player_name,af_new,sc_new,match_round,season
West Coast,Brendon Ah Chee,7,12,2,2020
Greater Western Sydney,Callan Ward,55,83,2,2020
Greater Western Sydney,Stephen Coniglio,90,111,2,2020
Greater Western Sydney,Lachie Whitfield,67,97,2,2020
Greater Western Sydney,Nick Haynes,67,97,2,2020
Greater Western Sydney,Jye Caldwell,54,73,2,2020
Greater Western Sydney,Toby Greene,39,47,2,2020
Greater Western Sydney,Jacob Hopper,61,68,2,2020
Greater Western Sydney,Harry Perryman,42,63,2,2020
Greater Western Sydney,Isaac Cumming,38,47,2,2020
Greater Western Sydney,Brent Daniels,29,70,2,2020
Greater Western Sydney,Aidan Corr,36,65,2,2020
Greater Western Sydney,Jeremy Cameron,44,53,2,2020
Greater Western Sydney,Jeremy Finlayson,53,60,2,2020
Greater Western Sydney,Sam Taylor,36,63,2,2020
Greater Western Sydney,Heath Shaw,21,47,2,2020
Greater Western Sydney,Sam Jacobs,55,56,2,2020
Greater Western Sydney,Daniel Lloyd,24,31,2,2020
Greater Western Sydney,Phil Davis,23,31,2,2020
North Melbourne,Shaun Higgins,90,117,2,2020
North Melbourne,Jy Simpkin,72,104,2,2020
North Melbourne,Jared Polec,90,120,2,2020
North Melbourne,Shaun Atley,69,80,2,2020
North Melbourne,Trent Dumont,92,103,2,2020
North Melbourne,Ben Cunnington,57,72,2,2020
North Melbourne,Todd Goldstein,127,164,2,2020
North Melbourne,Robbie Tarrant,70,90,2,2020
North Melbourne,Jed Anderson,67,78,2,2020
North Melbourne,Curtis Taylor,69,78,2,2020
North Melbourne,Jack Ziebell,66,89,2,2020
North Melbourne,Jasper Pittard,43,80,2,2020
North Melbourne,Luke McDonald,49,59,2,2020
North Melbourne,Cameron Zurhaar,68,116,2,2020
North Melbourne,Aaron Hall,59,64,2,2020
North Melbourne,Ben Brown,59,80,2,2020
North Melbourne,Kyron Hayden,24,26,2,2020
North Melbourne,Mason Wood,20,31,2,2020
North Melbourne,Tarryn Thomas,43,64,2,2020
North Melbourne,Bailey Scott,35,48,2,2020
Sydney,Jake Lloyd,111,145,2,2020
Sydney,Oliver Florent,90,100,2,2020
Sydney,Luke Parker,94,109,2,2020
Sydney,Dane Rampe,86,149,2,2020
Sydney,Josh P. Kennedy,76,91,2,2020
Sydney,Callum Mills,74,96,2,2020
Sydney,Jordan Dawson,55,45,2,2020
Sydney,Harry Cunningham,69,69,2,2020
Sydney,Aliir Aliir,62,83,2,2020
Sydney,Callum Sinclair,93,144,2,2020
Sydney,George Hewett,56,67,2,2020
Sydney,Lewis Taylor,65,69,2,2020
Sydney,Tom Papley,54,84,2,2020
Sydney,Nick Blakey,54,38,2,2020
Sydney,Isaac Heeney,48,60,2,2020
Sydney,James Rowbottom,37,34,2,2020
Sydney,Justin McInerney,40,48,2,2020
Sydney,Colin O'Riordan,41,48,2,2020
Sydney,Will Hayward,36,64,2,2020
Sydney,Kaiden Brand,32,47,2,2020
Sydney,Sam Gray,34,45,2,2020
Sydney,Tom McCartin,31,40,2,2020
Essendon,Andrew McGrath,87,98,2,2020
Essendon,Dylan Shiel,61,96,2,2020
Essendon,Kyle Langford,87,104,2,2020
Essendon,Adam Saad,55,100,2,2020
Essendon,Dyson Heppell,52,89,2,2020
Essendon,Devon Smith,60,105,2,2020
Essendon,Darcy Parish,56,86,2,2020
Essendon,Jordan Ridley,61,94,2,2020
Essendon,Michael Hurley,57,78,2,2020
Essendon,Tom Cutler,59,60,2,2020
Essendon,Cale Hooker,58,80,2,2020
Essendon,Mason Redman,42,66,2,2020
Essendon,Aaron Francis,34,49,2,2020
Essendon,Shaun McKernan,48,93,2,2020
Essendon,Jake Stringer,46,59,2,2020
Essendon,David Zaharakis,23,28,2,2020
Essendon,Will Snelling,30,38,2,2020
Essendon,Tom Bellchambers,49,43,2,2020
Essendon,Jacob Townsend,27,41,2,2020
Essendon,Matt Guelfi,15,27,2,2020
St Kilda,Zak Jones,108,127,2,2020
St Kilda,Jade Gresham,92,120,2,2020
St Kilda,Sebastian Ross,107,111,2,2020
St Kilda,Jack Billings,112,133,2,2020
St Kilda,Jack Steele,102,137,2,2020
St Kilda,Bradley Hill,59,57,2,2020
St Kilda,Hunter Clark,89,105,2,2020
St Kilda,Callum Wilkie,75,96,2,2020
St Kilda,Ben Paton,57,69,2,2020
St Kilda,Jack Lonie,82,78,2,2020
St Kilda,Nick Hind,49,81,2,2020
St Kilda,Tim Membrey,68,62,2,2020
St Kilda,Rowan Marshall,77,70,2,2020
St Kilda,Max King,50,77,2,2020
St Kilda,Ben Long,37,41,2,2020
St Kilda,Jake Carlisle,31,54,2,2020
St Kilda,Dougal Howard,31,33,2,2020
St Kilda,Jarryn Geary,8,30,2,2020
Western Bulldogs,Bailey Smith,93,126,2,2020
Western Bulldogs,Josh Dunkley,108,131,2,2020
Western Bulldogs,Marcus Bontempelli,63,94,2,2020
Western Bulldogs,Patrick Lipinski,64,97,2,2020
Western Bulldogs,Hayden Crozier,52,46,2,2020
Western Bulldogs,Lin Jong,63,89,2,2020
Western Bulldogs,Matthew Suckling,52,47,2,2020
Western Bulldogs,Caleb Daniel,62,83,2,2020
Western Bulldogs,Jason Johannisen,50,74,2,2020
Western Bulldogs,Bailey Williams,57,82,2,2020
Western Bulldogs,Ed Richards,64,68,2,2020
Western Bulldogs,Josh Bruce,34,39,2,2020
Western Bulldogs,Aaron Naughton,43,66,2,2020
Western Bulldogs,Laitham Vandermeer,47,42,2,2020
Western Bulldogs,Alex Keath,25,47,2,2020
Western Bulldogs,Bailey Dale,31,48,2,2020
Western Bulldogs,Sam Lloyd,39,16,2,2020
Western Bulldogs,Billy Gowers,20,22,2,2020
Western Bulldogs,Ryan Gardner,20,29,2,2020
Richmond,Bachar Houli,86,110,3,2020
Richmond,Nick Vlastuin,72,105,3,2020
Richmond,Trent Cotchin,64,85,3,2020
Richmond,Dylan Grimes,72,109,3,2020
Richmond,Jayden Short,70,126,3,2020
Richmond,Sydney Stack,49,71,3,2020
Richmond,David Astbury,56,89,3,2020
Richmond,Dion Prestia,52,97,3,2020
Richmond,Jack Higgins,60,69,3,2020
Richmond,Kane Lambert,41,59,3,2020
Richmond,Josh Caddy,52,70,3,2020
Richmond,Nathan Broad,47,71,3,2020
Richmond,Shane Edwards,35,55,3,2020
Richmond,Jack Graham,44,61,3,2020
Richmond,Jack Riewoldt,51,14,3,2020
Richmond,Jack Ross,42,51,3,2020
Richmond,Marlion Pickett,38,50,3,2020
Richmond,Shai Bolton,38,39,3,2020
Richmond,Ivan Soldo,30,32,3,2020
Richmond,Daniel Rioli,26,35,3,2020
Richmond,Jason Castagna,44,35,3,2020
Hawthorn,Isaac Smith,99,110,3,2020
Hawthorn,Jaeger O'Meara,85,142,3,2020
Hawthorn,Tom Mitchell,70,96,3,2020
Hawthorn,James Sicily,77,128,3,2020
Hawthorn,Jack Scrimshaw,60,78,3,2020
Hawthorn,Blake Hardwick,76,101,3,2020
Hawthorn,James Worpel,68,72,3,2020
Hawthorn,Ricky Henderson,60,69,3,2020
Hawthorn,Jonathon Ceglar,80,120,3,2020
Hawthorn,Chad Wingard,87,122,3,2020
Hawthorn,Sam Frost,66,88,3,2020
Hawthorn,Liam Shiels,44,83,3,2020
Hawthorn,Ben McEvoy,43,79,3,2020
Hawthorn,Tom Scully,36,70,3,2020
Hawthorn,Shaun Burgoyne,27,57,3,2020
Hawthorn,Oliver Hanrahan,39,40,3,2020
Hawthorn,Luke Breust,30,80,3,2020
Hawthorn,Jack Gunston,59,75,3,2020
Hawthorn,James Frawley,22,48,3,2020
Hawthorn,Jonathon Patton,35,65,3,2020
Hawthorn,Tim O'Brien,32,55,3,2020
Western Bulldogs,Caleb Daniel,86,134,3,2020
Western Bulldogs,Jason Johannisen,81,103,3,2020
Western Bulldogs,Toby McLean,62,90,3,2020
Western Bulldogs,Bailey Smith,60,101,3,2020
Western Bulldogs,Hayden Crozier,67,107,3,2020
Western Bulldogs,Marcus Bontempelli,72,97,3,2020
Western Bulldogs,Josh Dunkley,71,128,3,2020
Western Bulldogs,Bailey Williams,60,72,3,2020
Western Bulldogs,Alex Keath,64,106,3,2020
Western Bulldogs,Matthew Suckling,50,56,3,2020
Western Bulldogs,Lin Jong,47,66,3,2020
Western Bulldogs,Bailey Dale,43,49,3,2020
Western Bulldogs,Laitham Vandermeer,37,53,3,2020
Western Bulldogs,Zaine Cordy,58,62,3,2020
Western Bulldogs,Ed Richards,45,63,3,2020
Western Bulldogs,Aaron Naughton,39,58,3,2020
Western Bulldogs,Sam Lloyd,26,23,3,2020
Western Bulldogs,Josh Bruce,22,18,3,2020
Greater Western Sydney,Stephen Coniglio,72,87,3,2020
Greater Western Sydney,Harry Perryman,105,149,3,2020
Greater Western Sydney,Jackson Hately,80,108,3,2020
Greater Western Sydney,Callan Ward,79,92,3,2020
Greater Western Sydney,Jacob Hopper,72,83,3,2020
Greater Western Sydney,Heath Shaw,64,62,3,2020
Greater Western Sydney,Nick Haynes,78,110,3,2020
Greater Western Sydney,Aidan Corr,79,103,3,2020
Greater Western Sydney,Jye Caldwell,75,67,3,2020
Greater Western Sydney,Sam Taylor,64,96,3,2020
Greater Western Sydney,Phil Davis,55,52,3,2020
Greater Western Sydney,Brent Daniels,34,49,3,2020
Greater Western Sydney,Jeremy Cameron,38,49,3,2020
Greater Western Sydney,Daniel Lloyd,38,46,3,2020
Greater Western Sydney,Sam Jacobs,44,95,3,2020
Greater Western Sydney,Jeremy Finlayson,36,39,3,2020
Greater Western Sydney,Lachie Whitfield,10,8,3,2020
Greater Western Sydney,Zac Langdon,25,27,3,2020
North Melbourne,Jy Simpkin,96,140,3,2020
North Melbourne,Aaron Hall,86,104,3,2020
North Melbourne,Jasper Pittard,70,78,3,2020
North Melbourne,Todd Goldstein,97,151,3,2020
North Melbourne,Trent Dumont,71,87,3,2020
North Melbourne,Robbie Tarrant,50,78,3,2020
North Melbourne,Jack Ziebell,70,99,3,2020
North Melbourne,Jed Anderson,67,91,3,2020
North Melbourne,Jared Polec,41,72,3,2020
North Melbourne,Shaun Atley,43,56,3,2020
North Melbourne,Luke McDonald,29,48,3,2020
North Melbourne,Shaun Higgins,41,61,3,2020
North Melbourne,Paul Ahern,34,49,3,2020
North Melbourne,Curtis Taylor,30,44,3,2020
North Melbourne,Mason Wood,32,60,3,2020
North Melbourne,Aiden Bonar,35,45,3,2020
North Melbourne,Cameron Zurhaar,41,73,3,2020
North Melbourne,Tarryn Thomas,22,35,3,2020
North Melbourne,Ben Brown,49,83,3,2020
North Melbourne,Kyron Hayden,24,34,3,2020
Sydney,Josh P. Kennedy,84,126,3,2020
Sydney,Jake Lloyd,83,101,3,2020
Sydney,Oliver Florent,70,95,3,2020
Sydney,Luke Parker,73,113,3,2020
Sydney,Isaac Heeney,86,123,3,2020
Sydney,James Rowbottom,64,110,3,2020
Sydney,Jordan Dawson,70,113,3,2020
Sydney,Sam Gray,45,66,3,2020
Sydney,Tom Papley,73,109,3,2020
Sydney,Robbie Fox,54,79,3,2020
Sydney,Harry Cunningham,46,72,3,2020
Sydney,George Hewett,37,84,3,2020
Sydney,Aliir Aliir,43,54,3,2020
Sydney,Callum Mills,38,74,3,2020
Sydney,Callum Sinclair,33,37,3,2020
Sydney,Dane Rampe,22,32,3,2020
Sydney,Hayden McLean,48,101,3,2020
Sydney,Will Hayward,22,42,3,2020
Sydney,Nick Blakey,44,56,3,2020
Sydney,Lewis Taylor,39,47,3,2020
Sydney,Colin O'Riordan,17,33,3,2020
Sydney,Tom McCartin,11,17,3,2020
Collingwood,Steele Sidebottom,126,150,3,2020
Collingwood,Scott Pendlebury,97,86,3,2020
Collingwood,Jack Crisp,79,114,3,2020
Collingwood,Brayden Maynard,107,125,3,2020
Collingwood,Brodie Grundy,99,103,3,2020
Collingwood,Taylor Adams,75,106,3,2020
Collingwood,Jeremy Howe,61,88,3,2020
Collingwood,Josh Daicos,71,86,3,2020
Collingwood,Jordan De Goey,70,85,3,2020
Collingwood,Rupert Wills,57,78,3,2020
Collingwood,Darcy Moore,53,90,3,2020
Collingwood,Tyler Brown,57,80,3,2020
Collingwood,John Noble,50,64,3,2020
Collingwood,Jamie Elliott,74,94,3,2020
Collingwood,Tom Phillips,57,37,3,2020
Collingwood,Jordan Roughead,55,52,3,2020
Collingwood,Brody Mihocek,63,96,3,2020
Collingwood,Jaidyn Stephenson,38,68,3,2020
Collingwood,Darcy Cameron,32,28,3,2020
St Kilda,Bradley Hill,91,88,3,2020
St Kilda,Jade Gresham,72,81,3,2020
St Kilda,Jake Carlisle,88,96,3,2020
St Kilda,Ben Paton,72,100,3,2020
St Kilda,Sebastian Ross,53,58,3,2020
St Kilda,Jack Billings,64,70,3,2020
St Kilda,Zak Jones,66,66,3,2020
St Kilda,Dougal Howard,67,87,3,2020
St Kilda,Hunter Clark,60,70,3,2020
St Kilda,Rowan Marshall,67,81,3,2020
St Kilda,Jack Steele,70,73,3,2020
St Kilda,Ben Long,33,57,3,2020
St Kilda,Callum Wilkie,27,62,3,2020
St Kilda,Jonathon Marsh,39,49,3,2020
St Kilda,Jack Lonie,41,44,3,2020
St Kilda,Max King,49,51,3,2020
St Kilda,Tim Membrey,37,30,3,2020
St Kilda,Nick Hind,22,15,3,2020
Geelong,Patrick Dangerfield,72,75,3,2020
Geelong,Zach Tuohy,66,70,3,2020
Geelong,Cameron Guthrie,64,95,3,2020
Geelong,Joel Selwood,67,93,3,2020
Geelong,Quinton Narkle,64,111,3,2020
Geelong,Gryan Miers,68,93,3,2020
Geelong,Gary Ablett,54,64,3,2020
Geelong,Esava Ratugolea,59,91,3,2020
Geelong,Tom Hawkins,58,97,3,2020
Geelong,Harry Taylor,45,69,3,2020
Geelong,Jed Bews,41,64,3,2020
Geelong,Rhys Stanley,47,70,3,2020
Geelong,Gary Rohan,74,106,3,2020
Geelong,Mark Blicavs,28,63,3,2020
Geelong,Sam Menegola,32,55,3,2020
Geelong,Mark O'Connor,29,43,3,2020
Geelong,Jack Henry,41,62,3,2020
Geelong,Jack Steven,21,20,3,2020
Geelong,Tom Atkins,35,65,3,2020
Geelong,Luke Dahlhaus,7,7,3,2020
Carlton,Patrick Cripps,99,123,3,2020
Carlton,Sam Docherty,97,122,3,2020
Carlton,Jack Martin,77,127,3,2020
Carlton,Michael Gibbons,71,58,3,2020
Carlton,Eddie Betts,65,113,3,2020
Carlton,Jacob Weitering,50,90,3,2020
Carlton,Sam Walsh,49,75,3,2020
Carlton,Marc Murphy,54,78,3,2020
Carlton,Levi Casboult,73,110,3,2020
Carlton,Kade Simpson,52,58,3,2020
Carlton,Marc Pittonet,78,137,3,2020
Carlton,Jack Silvagni,43,46,3,2020
Carlton,David Cuningham,44,49,3,2020
Carlton,Jack Newnes,37,53,3,2020
Carlton,Will Setterfield,40,47,3,2020
Carlton,Tom Williamson,34,53,3,2020
Carlton,Harry McKay,41,38,3,2020
Carlton,Liam Jones,31,69,3,2020
Carlton,Mitch McGovern,42,67,3,2020
Brisbane Lions,Lachie Neale,126,166,3,2020
Brisbane Lions,Hugh McCluggage,108,155,3,2020
Brisbane Lions,Jarryd Lyons,96,114,3,2020
Brisbane Lions,Daniel Rich,82,102,3,2020
Brisbane Lions,Ryan Lester,69,106,3,2020
Brisbane Lions,Grant Birchall,67,66,3,2020
Brisbane Lions,Jarrod Berry,87,127,3,2020
Brisbane Lions,Mitch Robinson,57,76,3,2020
Brisbane Lions,Eric Hipwood,52,66,3,2020
Brisbane Lions,Brandon Starcevich,60,89,3,2020
Brisbane Lions,Darcy Gardiner,44,74,3,2020
Brisbane Lions,Oscar McInerney,51,132,3,2020
Brisbane Lions,Zac Bailey,40,59,3,2020
Brisbane Lions,Lincoln McCarthy,38,71,3,2020
Brisbane Lions,Callum Ah Chee,40,42,3,2020
Brisbane Lions,Harris Andrews,35,94,3,2020
Brisbane Lions,Daniel McStay,30,40,3,2020
Brisbane Lions,Archie Smith,26,37,3,2020
Brisbane Lions,Charlie Cameron,30,46,3,2020
Brisbane Lions,Thomas Berry,18,21,3,2020
West Coast,Andrew Gaff,111,117,3,2020
West Coast,Tim Kelly,61,61,3,2020
West Coast,Elliot Yeo,59,71,3,2020
West Coast,Shannon Hurn,53,89,3,2020
West Coast,Jarrod Brander,68,75,3,2020
West Coast,Luke Shuey,31,83,3,2020
West Coast,Brendon Ah Chee,47,72,3,2020
West Coast,Jack Redden,33,49,3,2020
West Coast,Jamie Cripps,46,47,3,2020
West Coast,Lewis Jetta,42,67,3,2020
West Coast,Liam Duggan,41,71,3,2020
West Coast,Oscar Allen,40,40,3,2020
West Coast,Will Schofield,24,48,3,2020
West Coast,Jack Darling,41,63,3,2020
West Coast,Jack Petruccelle,33,45,3,2020
West Coast,Liam Ryan,42,74,3,2020
West Coast,Josh Rotham,24,17,3,2020
West Coast,Tom Barrass,13,52,3,2020
Gold Coast,Touk Miller,102,126,3,2020
Gold Coast,Brandon Ellis,85,111,3,2020
Gold Coast,Jack Bowes,88,94,3,2020
Gold Coast,Matt Rowell,104,141,3,2020
Gold Coast,Pearce Hanley,63,94,3,2020
Gold Coast,Jarrod Witts,80,147,3,2020
Gold Coast,Ben Ainsworth,83,101,3,2020
Gold Coast,David Swallow,62,58,3,2020
Gold Coast,Connor Budarick,69,80,3,2020
Gold Coast,Jack Lukosius,68,72,3,2020
Gold Coast,Charlie Ballard,53,57,3,2020
Gold Coast,Ben King,68,130,3,2020
Gold Coast,Wil Powell,45,67,3,2020
Gold Coast,Jarrod Harbrow,25,40,3,2020
Gold Coast,Hugh Greenwood,77,116,3,2020
Gold Coast,Noah Anderson,39,51,3,2020
Gold Coast,Alex Sexton,45,54,3,2020
Gold Coast,Sam Day,21,28,3,2020
Adelaide,Rory Laird,79,107,3,2020
Adelaide,Brad Crouch,80,101,3,2020
Adelaide,Matt Crouch,67,102,3,2020
Adelaide,Tom Doedee,86,113,3,2020
Adelaide,Brodie Smith,73,94,3,2020
Adelaide,Luke Brown,65,78,3,2020
Adelaide,Rory Sloane,41,94,3,2020
Adelaide,Paul Seedsman,73,99,3,2020
Adelaide,Tom Lynch,40,35,3,2020
Adelaide,Ben Keays,68,64,3,2020
Adelaide,Reilly O'Brien,94,91,3,2020
Adelaide,Ben Crocker,53,54,3,2020
Adelaide,Will Hamill,34,40,3,2020
Adelaide,Chayce Jones,20,20,3,2020
Adelaide,Fischer McAsey,33,53,3,2020
Adelaide,Taylor Walker,34,47,3,2020
Adelaide,Darcy Fogarty,48,64,3,2020
Adelaide,Daniel Talia,23,40,3,2020
Adelaide,Jake Kelly,36,38,3,2020
Adelaide,Lachlan Murphy,18,22,3,2020
Adelaide,Rory Atkins,6,7,3,2020
Adelaide,Ned McHenry,14,17,3,2020
Fremantle,Michael Walters,75,109,3,2020
Fremantle,Brett Bewley,57,93,3,2020
Fremantle,James Aish,59,74,3,2020
Fremantle,Brennan Cox,54,93,3,2020
Fremantle,Adam Cerra,70,89,3,2020
Fremantle,Darcy Tucker,68,90,3,2020
Fremantle,David Mundy,55,68,3,2020
Fremantle,Andrew Brayshaw,54,82,3,2020
Fremantle,Nathan Wilson,49,85,3,2020
Fremantle,Luke Ryan,56,67,3,2020
Fremantle,Reece Conca,47,40,3,2020
Fremantle,Jesse Hogan,23,31,3,2020
Fremantle,Ethan Hughes,51,64,3,2020
Fremantle,Griffin Logue,24,64,3,2020
Fremantle,Travis Colyer,36,68,3,2020
Fremantle,Hayden Young,32,41,3,2020
Fremantle,Brandon Matera,48,61,3,2020
Fremantle,Rory Lobb,52,41,3,2020
Fremantle,Sam Sturt,14,11,3,2020
Port Adelaide,Travis Boak,106,159,3,2020
Port Adelaide,Tom Rockliff,63,61,3,2020
Port Adelaide,Brad Ebert,77,116,3,2020
Port Adelaide,Trent McKenzie,72,97,3,2020
Port Adelaide,Justin Westhoff,75,114,3,2020
Port Adelaide,Hamish Hartlett,63,126,3,2020
Port Adelaide,Karl Amon,48,77,3,2020
Port Adelaide,Scott Lycett,85,156,3,2020
Port Adelaide,Dan Houston,55,73,3,2020
Port Adelaide,Robbie Gray,40,71,3,2020
Port Adelaide,Riley Bonner,41,52,3,2020
Port Adelaide,Todd Marshall,55,88,3,2020
Port Adelaide,Charlie Dixon,65,89,3,2020
Port Adelaide,Zak Butters,35,65,3,2020
Port Adelaide,Connor Rozee,23,30,3,2020
Port Adelaide,Xavier Duursma,37,51,3,2020
Port Adelaide,Tom Clurey,22,32,3,2020
Port Adelaide,Steven Motlop,25,33,3,2020
Sydney,Luke Parker,83,120,4,2020
Sydney,Jake Lloyd,65,102,4,2020
Sydney,Josh P. Kennedy,95,93,4,2020
Sydney,Callum Mills,80,112,4,2020
Sydney,Jordan Dawson,50,54,4,2020
Sydney,George Hewett,45,70,4,2020
Sydney,James Rowbottom,65,76,4,2020
Sydney,Harry Cunningham,57,59,4,2020
Sydney,Tom Papley,84,101,4,2020
Sydney,Oliver Florent,43,59,4,2020
Sydney,Dane Rampe,36,74,4,2020
Sydney,Justin McInerney,50,74,4,2020
Sydney,Aliir Aliir,38,58,4,2020
Sydney,Isaac Heeney,64,64,4,2020
Sydney,Will Hayward,58,73,4,2020
Sydney,Ben Ronke,53,75,4,2020
Sydney,Robbie Fox,24,40,4,2020
Sydney,Callum Sinclair,57,68,4,2020
Sydney,Sam Naismith,76,79,4,2020
Sydney,Lewis Taylor,45,34,4,2020
Sydney,Nick Blakey,30,31,4,2020
Sydney,Hayden McLean,34,39,4,2020
Western Bulldogs,Patrick Lipinski,62,85,4,2020
Western Bulldogs,Bailey Smith,61,93,4,2020
Western Bulldogs,Marcus Bontempelli,94,166,4,2020
Western Bulldogs,Caleb Daniel,65,114,4,2020
Western Bulldogs,Hayden Crozier,52,64,4,2020
Western Bulldogs,Bailey Dale,74,95,4,2020
Western Bulldogs,Bailey Williams,58,89,4,2020
Western Bulldogs,Louis Butler,43,49,4,2020
Western Bulldogs,Jason Johannisen,51,87,4,2020
Western Bulldogs,Ed Richards,48,66,4,2020
Western Bulldogs,Rhylee West,48,74,4,2020
Western Bulldogs,Toby McLean,35,54,4,2020
Western Bulldogs,Zaine Cordy,47,65,4,2020
Western Bulldogs,Josh Bruce,34,52,4,2020
Western Bulldogs,Laitham Vandermeer,42,59,4,2020
Western Bulldogs,Alex Keath,23,40,4,2020
Western Bulldogs,Sam Lloyd,33,59,4,2020
Western Bulldogs,Aaron Naughton,28,54,4,2020
Greater Western Sydney,Lachie Whitfield,88,85,4,2020
Greater Western Sydney,Toby Greene,73,96,4,2020
Greater Western Sydney,Tom Green,51,94,4,2020
Greater Western Sydney,Aidan Corr,76,102,4,2020
Greater Western Sydney,Heath Shaw,65,78,4,2020
Greater Western Sydney,Nick Haynes,70,101,4,2020
Greater Western Sydney,Callan Ward,61,104,4,2020
Greater Western Sydney,Jacob Hopper,49,68,4,2020
Greater Western Sydney,Harry Perryman,41,66,4,2020
Greater Western Sydney,Brent Daniels,56,60,4,2020
Greater Western Sydney,Stephen Coniglio,35,49,4,2020
Greater Western Sydney,Jeremy Cameron,66,92,4,2020
Greater Western Sydney,Jeremy Finlayson,54,74,4,2020
Greater Western Sydney,Shane Mumford,51,36,4,2020
Greater Western Sydney,Sam Taylor,29,70,4,2020
Greater Western Sydney,Jackson Hately,22,47,4,2020
Greater Western Sydney,Phil Davis,33,45,4,2020
Collingwood,Scott Pendlebury,81,150,4,2020
Collingwood,Jeremy Howe,92,112,4,2020
Collingwood,Brayden Maynard,84,118,4,2020
Collingwood,Brodie Grundy,117,135,4,2020
Collingwood,Taylor Adams,96,122,4,2020
Collingwood,Jack Crisp,69,115,4,2020
Collingwood,Darcy Moore,69,72,4,2020
Collingwood,Rupert Wills,80,96,4,2020
Collingwood,Steele Sidebottom,60,67,4,2020
Collingwood,Jordan Roughead,61,71,4,2020
Collingwood,Jamie Elliott,43,57,4,2020
Collingwood,John Noble,52,72,4,2020
Collingwood,Jordan De Goey,32,62,4,2020
Collingwood,Jaidyn Stephenson,62,73,4,2020
Collingwood,Tom Phillips,51,82,4,2020
Collingwood,Mason Cox,44,49,4,2020
Collingwood,Tyler Brown,30,45,4,2020
Collingwood,Josh Daicos,55,66,4,2020
Collingwood,Brody Mihocek,40,41,4,2020
Port Adelaide,Hamish Hartlett,82,96,4,2020
Port Adelaide,Travis Boak,64,90,4,2020
Port Adelaide,Tom Rockliff,72,81,4,2020
Port Adelaide,Dan Houston,82,76,4,2020
Port Adelaide,Karl Amon,74,84,4,2020
Port Adelaide,Brad Ebert,91,107,4,2020
Port Adelaide,Charlie Dixon,105,165,4,2020
Port Adelaide,Connor Rozee,53,53,4,2020
Port Adelaide,Zak Butters,50,80,4,2020
Port Adelaide,Justin Westhoff,84,99,4,2020
Port Adelaide,Steven Motlop,39,50,4,2020
Port Adelaide,Tom Clurey,69,79,4,2020
Port Adelaide,Robbie Gray,40,77,4,2020
Port Adelaide,Riley Bonner,44,58,4,2020
Port Adelaide,Scott Lycett,70,96,4,2020
Port Adelaide,Kane Farrell,45,57,4,2020
Port Adelaide,Todd Marshall,67,82,4,2020
Port Adelaide,Trent McKenzie,28,67,4,2020
West Coast,Andrew Gaff,93,112,4,2020
West Coast,Luke Shuey,66,114,4,2020
West Coast,Elliot Yeo,61,59,4,2020
West Coast,Tim Kelly,88,102,4,2020
West Coast,Shannon Hurn,61,86,4,2020
West Coast,Lewis Jetta,54,37,4,2020
West Coast,Liam Duggan,46,69,4,2020
West Coast,Jack Redden,55,72,4,2020
West Coast,Jamie Cripps,48,61,4,2020
West Coast,Jamaine Jones,45,34,4,2020
West Coast,Liam Ryan,60,66,4,2020
West Coast,Tom Cole,49,77,4,2020
West Coast,Jarrod Brander,46,49,4,2020
West Coast,Brendon Ah Chee,28,50,4,2020
West Coast,Tom Barrass,24,72,4,2020
West Coast,Jack Darling,19,22,4,2020
West Coast,Tom Hickey,26,40,4,2020
West Coast,Will Schofield,2,16,4,2020
St Kilda,Jack Billings,87,113,4,2020
St Kilda,Jack Steele,98,114,4,2020
St Kilda,Bradley Hill,86,71,4,2020
St Kilda,Ben Long,69,91,4,2020
St Kilda,Sebastian Ross,53,60,4,2020
St Kilda,Jack Lonie,69,96,4,2020
St Kilda,Josh Battle,66,77,4,2020
St Kilda,Rowan Marshall,89,117,4,2020
St Kilda,Hunter Clark,66,90,4,2020
St Kilda,Ben Paton,48,50,4,2020
St Kilda,Tim Membrey,85,118,4,2020
St Kilda,Zak Jones,36,45,4,2020
St Kilda,Jonathon Marsh,65,73,4,2020
St Kilda,Dean Kent,40,52,4,2020
St Kilda,Jade Gresham,35,43,4,2020
St Kilda,Max King,35,43,4,2020
St Kilda,Callum Wilkie,40,73,4,2020
St Kilda,Jake Carlisle,60,78,4,2020
St Kilda,Dougal Howard,44,46,4,2020
Richmond,Dion Prestia,85,86,4,2020
Richmond,Shane Edwards,88,119,4,2020
Richmond,Trent Cotchin,92,113,4,2020
Richmond,Bachar Houli,85,68,4,2020
Richmond,Jayden Short,66,82,4,2020
Richmond,Dustin Martin,54,81,4,2020
Richmond,Toby Nankervis,118,184,4,2020
Richmond,Jack Higgins,70,106,4,2020
Richmond,David Astbury,55,63,4,2020
Richmond,Liam Baker,52,59,4,2020
Richmond,Jack Ross,39,38,4,2020
Richmond,Josh Caddy,46,55,4,2020
Richmond,Nick Vlastuin,30,50,4,2020
Richmond,Kane Lambert,40,60,4,2020
Richmond,Nathan Broad,31,45,4,2020
Richmond,Shai Bolton,65,80,4,2020
Richmond,Jason Castagna,39,46,4,2020
Richmond,Sydney Stack,27,30,4,2020
Richmond,Jack Riewoldt,38,57,4,2020
Richmond,Dylan Grimes,10,40,4,2020
Essendon,Andrew McGrath,72,79,4,2020
Essendon,Dylan Shiel,62,81,4,2020
