season,match_round,player_name,player_team,cc_votes
2021,18,Matthew Cottrell,Carlton,0
2021,18,Matthew Owies,Carlton,0
2021,18,Jordan De Goey,Collingwood,7
2021,18,Chris Mayne,Collingwood,2
2021,18,Scott Pendlebury,Collingwood,0
2021,18,Steele Sidebottom,Collingwood,0
2021,18,Jordan Roughead,Collingwood,0
2021,18,Will Hoskin-Elliott,Collingwood,0
2021,18,Jack Crisp,Collingwood,0
2021,18,Taylor Adams,Collingwood,0
2021,18,Jamie Elliott,Collingwood,0
2021,18,Josh Thomas,Collingwood,0
2021,18,Brodie Grundy,Collingwood,0
2021,18,Brayden Maynard,Collingwood,0
2021,18,Callum L. Brown,Collingwood,0
2021,18,Brody Mihocek,Collingwood,0
2021,18,Darcy Cameron,Collingwood,0
2021,18,Jack Madgen,Collingwood,0
2021,18,Nathan Murphy,Collingwood,0
2021,18,Isaac Quaynor,Collingwood,0
2021,18,John Noble,Collingwood,0
2021,18,Trey Ruscoe,Collingwood,0
2021,18,Oliver Henry,Collingwood,0
2021,18,Caleb Poulter,Collingwood,0
2021,18,Trent Bianco,Collingwood,0
2021,18,Jake Stringer,Essendon,7
2021,18,Darcy Parish,Essendon,7
2021,18,Zach Merrett,Essendon,7
2021,18,Peter Wright,Essendon,5
2021,18,Cale Hooker,Essendon,0
2021,18,Dyson Heppell,Essendon,0
2021,18,Devon Smith,Essendon,0
2021,18,James Stewart,Essendon,0
2021,18,Martin Gleeson,Essendon,0
2021,18,Tom Cutler,Essendon,0
2021,18,Jayden Laverde,Essendon,0
2021,18,Anthony McDonald-Tipungwuti,Essendon,0
2021,18,Mason Redman,Essendon,0
2021,18,Will Snelling,Essendon,0
2021,18,Matt Guelfi,Essendon,0
2021,18,Jordan Ridley,Essendon,0
2021,18,Brayden Ham,Essendon,0
2021,18,Nick Hind,Essendon,0
2021,18,Sam Draper,Essendon,0
2021,18,Nik Cox,Essendon,0
2021,18,Alec Waterman,Essendon,0
2021,18,Archie Perkins,Essendon,0
2021,18,Sam Durham,Essendon,0
2021,18,David Mundy,Fremantle,0
2021,18,Michael Walters,Fremantle,0
2021,18,Travis Colyer,Fremantle,0
2021,18,Nat Fyfe,Fremantle,0
2021,18,Nathan Wilson,Fremantle,0
2021,18,James Aish,Fremantle,0
2021,18,Blake Acres,Fremantle,0
2021,18,Rory Lobb,Fremantle,0
2021,18,Alex Pearce,Fremantle,0
2021,18,Ethan Hughes,Fremantle,0
2021,18,Darcy Tucker,Fremantle,0
2021,18,Griffin Logue,Fremantle,0
2021,18,Luke Ryan,Fremantle,0
2021,18,Sean Darcy,Fremantle,0
2021,18,Bailey Banfield,Fremantle,0
2021,18,Andrew Brayshaw,Fremantle,0
2021,18,Adam Cerra,Fremantle,0
2021,18,Sam Switkowski,Fremantle,0
2021,18,Lachie Schultz,Fremantle,0
2021,18,Caleb Serong,Fremantle,0
2021,18,Liam Henry,Fremantle,0
2021,18,Josh Treacy,Fremantle,0
2021,18,Brandon Walker,Fremantle,0
2021,18,Cameron Guthrie,Geelong,8
2021,18,Tom Hawkins,Geelong,7
2021,18,Sam Menegola,Geelong,6
2021,18,Zach Tuohy,Geelong,4
2021,18,Patrick Dangerfield,Geelong,3
2021,18,Brandan Parfitt,Geelong,2
2021,18,Shaun Higgins,Geelong,0
2021,18,Joel Selwood,Geelong,0
2021,18,Rhys Stanley,Geelong,0
2021,18,Isaac Smith,Geelong,0
2021,18,Luke Dahlhaus,Geelong,0
2021,18,Mark Blicavs,Geelong,0
2021,18,Jed Bews,Geelong,0
2021,18,Jake Kolodjashnij,Geelong,0
2021,18,Tom Stewart,Geelong,0
2021,18,Mark O'Connor,Geelong,0
2021,18,Esava Ratugolea,Geelong,0
2021,18,Jack Henry,Geelong,0
2021,18,Quinton Narkle,Geelong,0
2021,18,Tom Atkins,Geelong,0
2021,18,Gryan Miers,Geelong,0
2021,18,Brad Close,Geelong,0
2021,18,Max Holmes,Geelong,0
2021,18,Touk Miller,Gold Coast,7
2021,18,Sam Collins,Gold Coast,1
2021,18,David Swallow,Gold Coast,0
2021,18,Brandon Ellis,Gold Coast,0
2021,18,Alex Sexton,Gold Coast,0
2021,18,Sean Lemmens,Gold Coast,0
2021,18,Nick Holman,Gold Coast,0
2021,18,Rory Atkins,Gold Coast,0
2021,18,Brayden Fiorini,Gold Coast,0
2021,18,Ben Ainsworth,Gold Coast,0
2021,18,Jack Bowes,Gold Coast,0
2021,18,Charlie Ballard,Gold Coast,0
2021,18,Wil Powell,Gold Coast,0
2021,18,Chris Burgess,Gold Coast,0
2021,18,Jack Lukosius,Gold Coast,0
2021,18,Josh Corbett,Gold Coast,0
2021,18,Ben King,Gold Coast,0
2021,18,Caleb Graham,Gold Coast,0
2021,18,Noah Anderson,Gold Coast,0
2021,18,Matt Rowell,Gold Coast,0
2021,18,Izak Rankine,Gold Coast,0
2021,18,Jeremy Sharp,Gold Coast,0
2021,18,Sam Flanders,Gold Coast,0
2021,18,Harry Perryman,Greater Western Sydney,3
2021,18,Callan Ward,Greater Western Sydney,0
2021,18,Sam J. Reid,Greater Western Sydney,0
2021,18,Phil Davis,Greater Western Sydney,0
2021,18,Stephen Coniglio,Greater Western Sydney,0
2021,18,Adam Kennedy,Greater Western Sydney,0
2021,18,Nick Haynes,Greater Western Sydney,0
2021,18,Josh Kelly,Greater Western Sydney,0
2021,18,Jesse Hogan,Greater Western Sydney,0
2021,18,Jacob Hopper,Greater Western Sydney,0
2021,18,Harry Himmelberg,Greater Western Sydney,0
2021,18,Tim Taranto,Greater Western Sydney,0
2021,18,Daniel Lloyd,Greater Western Sydney,0
2021,18,Jeremy Finlayson,Greater Western Sydney,0
2021,18,Isaac Cumming,Greater Western Sydney,0
2021,18,Sam Taylor,Greater Western Sydney,0
2021,18,Brent Daniels,Greater Western Sydney,0
2021,18,Connor Idun,Greater Western Sydney,0
2021,18,Zach Sproule,Greater Western Sydney,0
2021,18,Tom Green,Greater Western Sydney,0
2021,18,Xavier O'Halloran,Greater Western Sydney,0
2021,18,Matt Flynn,Greater Western Sydney,0
2021,18,Tanner Bruhn,Greater Western Sydney,0
2021,18,Tom Mitchell,Hawthorn,10
2021,18,Luke Breust,Hawthorn,6
2021,18,James Worpel,Hawthorn,1
2021,18,Tom Phillips,Hawthorn,1
2021,18,Shaun Burgoyne,Hawthorn,0
2021,18,Ben McEvoy,Hawthorn,0
2021,18,Liam Shiels,Hawthorn,0
2021,18,Sam Frost,Hawthorn,0
2021,18,Jaeger O'Meara,Hawthorn,0
2021,18,Kyle Hartigan,Hawthorn,0
2021,18,Tim O'Brien,Hawthorn,0
2021,18,Daniel Howe,Hawthorn,0
2021,18,James Cousins,Hawthorn,0
2021,18,Mitch Lewis,Hawthorn,0
2021,18,Dylan Moore,Hawthorn,0
2021,18,Damon Greaves,Hawthorn,0
2021,18,Tyler Brockman,Hawthorn,0
2021,18,Jacob Koschitzke,Hawthorn,0
2021,18,Emerson Jeka,Hawthorn,0
2021,18,Ned Reeves,Hawthorn,0
2021,18,Jai Newcombe,Hawthorn,0
2021,18,Lachlan Bramble,Hawthorn,0
2021,18,Denver Grainger-Barras,Hawthorn,0
2021,18,Clayton Oliver,Melbourne,6
2021,18,Christian Petracca,Melbourne,4
2021,18,Jack Viney,Melbourne,2
2021,18,Michael Hibberd,Melbourne,0
2021,18,Steven May,Melbourne,0
2021,18,Max Gawn,Melbourne,0
2021,18,Tom McDonald,Melbourne,0
2021,18,Christian Salem,Melbourne,0
2021,18,Ben Brown,Melbourne,0
2021,18,Angus Brayshaw,Melbourne,0
2021,18,Aaron vandenBerg,Melbourne,0
2021,18,Jake Lever,Melbourne,0
2021,18,Alex Neal-Bullen,Melbourne,0
2021,18,Ed Langdon,Melbourne,0
2021,18,Jayden Hunt,Melbourne,0
2021,18,Bayley Fritsch,Melbourne,0
2021,18,Charlie Spargo,Melbourne,0
2021,18,Harrison Petty,Melbourne,0
2021,18,Tom Sparrow,Melbourne,0
2021,18,Kysaiah Pickett,Melbourne,0
2021,18,Trent Rivers,Melbourne,0
2021,18,Luke Jackson,Melbourne,0
2021,18,James Jordon,Melbourne,0
2021,18,Jy Simpkin,North Melbourne,3
2021,18,Nick Larkey,North Melbourne,1
2021,18,Todd Goldstein,North Melbourne,0
2021,18,Jack Ziebell,North Melbourne,0
2021,18,Robbie Tarrant,North Melbourne,0
2021,18,Shaun Atley,North Melbourne,0
2021,18,Aaron Hall,North Melbourne,0
2021,18,Josh Walker,North Melbourne,0
2021,18,Luke McDonald,North Melbourne,0
2021,18,Kayne Turner,North Melbourne,0
2021,18,Trent Dumont,North Melbourne,0
2021,18,Cameron Zurhaar,North Melbourne,0
2021,18,Ben McKay,North Melbourne,0
2021,18,Jaidyn Stephenson,North Melbourne,0
2021,18,Luke Davies-Uniacke,North Melbourne,0
2021,18,Bailey Scott,North Melbourne,0
2021,18,Tarryn Thomas,North Melbourne,0
2021,18,Curtis Taylor,North Melbourne,0
2021,18,Jack Mahony,North Melbourne,0
2021,18,Tristan Xerri,North Melbourne,0
2021,18,Atu Bosenavulagi,North Melbourne,0
2021,18,Charlie Lazzaro,North Melbourne,0
2021,18,Will Phillips,North Melbourne,0
2021,18,Ollie Wines,Port Adelaide,10
2021,18,Mitch Georgiades,Port Adelaide,5
2021,18,Trent McKenzie,Port Adelaide,4
2021,18,Ryan Burton,Port Adelaide,3
2021,18,Karl Amon,Port Adelaide,2
2021,18,Travis Boak,Port Adelaide,0
2021,18,Charlie Dixon,Port Adelaide,0
2021,18,Scott Lycett,Port Adelaide,0
2021,18,Tom Jonas,Port Adelaide,0
2021,18,Sam Mayes,Port Adelaide,0
2021,18,Darcy Byrne-Jones,Port Adelaide,0
2021,18,Aliir Aliir,Port Adelaide,0
2021,18,Riley Bonner,Port Adelaide,0
2021,18,Dan Houston,Port Adelaide,0
2021,18,Sam Powell-Pepper,Port Adelaide,0
2021,18,Todd Marshall,Port Adelaide,0
2021,18,Jarrod Lienert,Port Adelaide,0
2021,18,Willem Drew,Port Adelaide,0
2021,18,Peter Ladhams,Port Adelaide,0
2021,18,Boyd Woodcock,Port Adelaide,0
2021,18,Miles Bergman,Port Adelaide,0
2021,18,Martin Frederick,Port Adelaide,0
2021,18,Jed McEntee,Port Adelaide,0
2021,18,Jack Riewoldt,Richmond,10
2021,18,Shai Bolton,Richmond,6
2021,18,Mabior Chol,Richmond,6
2021,18,Toby Nankervis,Richmond,6
2021,18,Jayden Short,Richmond,1
2021,18,Trent Cotchin,Richmond,0
2021,18,Dustin Martin,Richmond,0
2021,18,David Astbury,Richmond,0
2021,18,Dylan Grimes,Richmond,0
2021,18,Tom J. Lynch,Richmond,0
2021,18,Kamdyn McIntosh,Richmond,0
2021,18,Kane Lambert,Richmond,0
2021,18,Daniel Rioli,Richmond,0
2021,18,Jason Castagna,Richmond,0
2021,18,Jack Graham,Richmond,0
2021,18,Ryan Garthwaite,Richmond,0
2021,18,Liam Baker,Richmond,0
2021,18,Matthew Parker,Richmond,0
2021,18,Sydney Stack,Richmond,0
2021,18,Jack Ross,Richmond,0
2021,18,Marlion Pickett,Richmond,0
2021,18,Jake Aarts,Richmond,0
2021,18,Rhyan Mansell,Richmond,0
2021,18,Jack Steele,St Kilda,5
2021,18,Rowan Marshall,St Kilda,1
2021,18,Paddy Ryder,St Kilda,0
2021,18,Bradley Hill,St Kilda,0
2021,18,Sebastian Ross,St Kilda,0
2021,18,Brad Crouch,St Kilda,0
2021,18,Dean Kent,St Kilda,0
2021,18,Jimmy Webster,St Kilda,0
2021,18,Jack Billings,St Kilda,0
2021,18,Luke Dunstan,St Kilda,0
2021,18,Zak Jones,St Kilda,0
2021,18,Tim Membrey,St Kilda,0
2021,18,Jack Sinclair,St Kilda,0
2021,18,Daniel McKenzie,St Kilda,0
2021,18,Dougal Howard,St Kilda,0
2021,18,Dan Butler,St Kilda,0
2021,18,Ben Long,St Kilda,0
2021,18,Callum Wilkie,St Kilda,0
2021,18,Max King,St Kilda,0
2021,18,Ryan Byrnes,St Kilda,0
2021,18,Jack Bytel,St Kilda,0
2021,18,Tom Highmore,St Kilda,0
2021,18,Leo Connolly,St Kilda,0
2021,18,Luke Parker,Sydney,8
2021,18,Tom Papley,Sydney,8
2021,18,George Hewett,Sydney,5
2021,18,Justin McInerney,Sydney,2
2021,18,Lance Franklin,Sydney,2
2021,18,Josh P. Kennedy,Sydney,2
2021,18,Tom Hickey,Sydney,0
2021,18,Dane Rampe,Sydney,0
2021,18,Jake Lloyd,Sydney,0
2021,18,Isaac Heeney,Sydney,0
2021,18,Oliver Florent,Sydney,0
2021,18,Robbie Fox,Sydney,0
2021,18,Will Hayward,Sydney,0
2021,18,Jordan Dawson,Sydney,0
2021,18,Ben Ronke,Sydney,0
2021,18,Tom McCartin,Sydney,0
2021,18,Nick Blakey,Sydney,0
2021,18,James Rowbottom,Sydney,0
2021,18,James Bell,Sydney,0
2021,18,Dylan Stephens,Sydney,0
2021,18,Sam Wicks,Sydney,0
2021,18,Joel Amartey,Sydney,0
2021,18,Errol Gulden,Sydney,0
2021,18,Jamie Cripps,West Coast,10
2021,18,Shannon Hurn,West Coast,7
2021,18,Nic Naitanui,West Coast,6
2021,18,Andrew Gaff,West Coast,3
2021,18,Liam Ryan,West Coast,2
2021,18,Elliot Yeo,West Coast,1
2021,18,Luke Shuey,West Coast,0
2021,18,Brad Sheppard,West Coast,0
2021,18,Jack Darling,West Coast,0
2021,18,Dom Sheed,West Coast,0
2021,18,Jeremy McGovern,West Coast,0
2021,18,Jackson Nelson,West Coast,0
2021,18,Liam Duggan,West Coast,0
2021,18,Tom Cole,West Coast,0
2021,18,Zac Langdon,West Coast,0
2021,18,Tim Kelly,West Coast,0
2021,18,Jack Petruccelle,West Coast,0
2021,18,Oscar Allen,West Coast,0
2021,18,Josh Rotham,West Coast,0
2021,18,Harry Edwards,West Coast,0
2021,18,Bailey J. Williams,West Coast,0
2021,18,Luke Edwards,West Coast,0
2021,18,Connor West,West Coast,0
2021,18,Marcus Bontempelli,Western Bulldogs,9
2021,18,Alex Keath,Western Bulldogs,5
2021,18,Jack Macrae,Western Bulldogs,3
2021,18,Bailey Smith,Western Bulldogs,3
2021,18,Bailey Dale,Western Bulldogs,2
2021,18,Josh Bruce,Western Bulldogs,0
2021,18,Hayden Crozier,Western Bulldogs,0
2021,18,Jason Johannisen,Western Bulldogs,0
2021,18,Taylor Duryea,Western Bulldogs,0
2021,18,Lachie Hunter,Western Bulldogs,0
2021,18,Caleb Daniel,Western Bulldogs,0
2021,18,Roarke Smith,Western Bulldogs,0
2021,18,Zaine Cordy,Western Bulldogs,0
2021,18,Josh Dunkley,Western Bulldogs,0
2021,18,Bailey Williams,Western Bulldogs,0
2021,18,Tim English,Western Bulldogs,0
2021,18,Aaron Naughton,Western Bulldogs,0
2021,18,Ed Richards,Western Bulldogs,0
2021,18,Cody Weightman,Western Bulldogs,0
2021,18,Lachlan McNeil,Western Bulldogs,0
2021,18,Anthony Scott,Western Bulldogs,0
2021,18,Riley Garcia,Western Bulldogs,0
2021,18,Jamarra Ugle-Hagan,Western Bulldogs,0
2021,19,Rory Laird,Adelaide,10
2021,19,Harry Schoenberg,Adelaide,6
2021,19,Tom Doedee,Adelaide,6
2021,19,Reilly O'Brien,Adelaide,4
2021,19,Darcy Fogarty,Adelaide,1
2021,19,Paul Seedsman,Adelaide,1
2021,19,David Mackay,Adelaide,0
2021,19,Taylor Walker,Adelaide,0
2021,19,Rory Sloane,Adelaide,0
2021,19,Tom Lynch,Adelaide,0
2021,19,Brodie Smith,Adelaide,0
2021,19,Jake Kelly,Adelaide,0
2021,19,Ben Keays,Adelaide,0
2021,19,Lachlan Murphy,Adelaide,0
2021,19,Billy Frampton,Adelaide,0
2021,19,Elliott Himmelberg,Adelaide,0
2021,19,Chayce Jones,Adelaide,0
2021,19,Ned McHenry,Adelaide,0
2021,19,Will Hamill,Adelaide,0
2021,19,Andrew McPherson,Adelaide,0
2021,19,Lachlan Sholl,Adelaide,0
2021,19,Jordon Butts,Adelaide,0
2021,19,Sam Berry,Adelaide,0
2021,19,Oscar McInerney,Brisbane Lions,10
2021,19,Jarryd Lyons,Brisbane Lions,7
2021,19,Lincoln McCarthy,Brisbane Lions,5
2021,19,Hugh McCluggage,Brisbane Lions,3
2021,19,Harris Andrews,Brisbane Lions,2
2021,19,Daniel Rich,Brisbane Lions,1
2021,19,Grant Birchall,Brisbane Lions,0
2021,19,Mitch Robinson,Brisbane Lions,0
2021,19,Ryan Lester,Brisbane Lions,0
2021,19,Lachie Neale,Brisbane Lions,0
2021,19,Dayne Zorko,Brisbane Lions,0
2021,19,Joe Daniher,Brisbane Lions,0
2021,19,Charlie Cameron,Brisbane Lions,0
2021,19,Daniel McStay,Brisbane Lions,0
2021,19,Nakia Cockatoo,Brisbane Lions,0
2021,19,Callum Ah Chee,Brisbane Lions,0
2021,19,Jarrod Berry,Brisbane Lions,0
2021,19,Zac Bailey,Brisbane Lions,0
2021,19,Brandon Starcevich,Brisbane Lions,0
2021,19,Deven Robertson,Brisbane Lions,0
2021,19,Jack Payne,Brisbane Lions,0
2021,19,Tom Fullarton,Brisbane Lions,0
2021,19,James Madden,Brisbane Lions,0
2021,19,Eddie Betts,Carlton,0
2021,19,Marc Murphy,Carlton,0
2021,19,Liam Jones,Carlton,0
2021,19,Ed Curnow,Carlton,0
2021,19,Jack Newnes,Carlton,0
2021,19,Lachie Plowman,Carlton,0
2021,19,Zac Williams,Carlton,0
2021,19,Jack Martin,Carlton,0
2021,19,Patrick Cripps,Carlton,0
2021,19,Adam Saad,Carlton,0
2021,19,Jacob Weitering,Carlton,0
2021,19,Matthew Kennedy,Carlton,0
2021,19,Jack Silvagni,Carlton,0
2021,19,Sam Petrevski-Seton,Carlton,0
2021,19,Nic Newman,Carlton,0
2021,19,Tom Williamson,Carlton,0
2021,19,Zac Fisher,Carlton,0
2021,19,Paddy Dow,Carlton,0
2021,19,Tom De Koning,Carlton,0
2021,19,Sam Walsh,Carlton,0
2021,19,Liam Stocker,Carlton,0
2021,19,Matthew Cottrell,Carlton,0
2021,19,Matthew Owies,Carlton,0
2021,19,Jack Crisp,Collingwood,5
2021,19,Brodie Grundy,Collingwood,3
2021,19,Jack Madgen,Collingwood,1
2021,19,Scott Pendlebury,Collingwood,0
2021,19,Steele Sidebottom,Collingwood,0
2021,19,Jordan Roughead,Collingwood,0
2021,19,Taylor Adams,Collingwood,0
2021,19,Jamie Elliott,Collingwood,0
2021,19,Jordan De Goey,Collingwood,0
2021,19,Brayden Maynard,Collingwood,0
2021,19,Mason Cox,Collingwood,0
2021,19,Brody Mihocek,Collingwood,0
2021,19,Darcy Cameron,Collingwood,0
2021,19,Nathan Murphy,Collingwood,0
2021,19,Isaac Quaynor,Collingwood,0
2021,19,John Noble,Collingwood,0
2021,19,Trey Ruscoe,Collingwood,0
2021,19,Oliver Henry,Collingwood,0
2021,19,Finlay Macrae,Collingwood,0
2021,19,Caleb Poulter,Collingwood,0
2021,19,Trent Bianco,Collingwood,0
2021,19,Jack Ginnivan,Collingwood,0
2021,19,Anton Tohill,Collingwood,0
2021,19,Jordan Ridley,Essendon,2
2021,19,Will Snelling,Essendon,1
2021,19,Cale Hooker,Essendon,0
2021,19,David Zaharakis,Essendon,0
2021,19,Dyson Heppell,Essendon,0
2021,19,Dylan Shiel,Essendon,0
2021,19,Devon Smith,Essendon,0
2021,19,Jake Stringer,Essendon,0
2021,19,James Stewart,Essendon,0
2021,19,Zach Merrett,Essendon,0
2021,19,Tom Cutler,Essendon,0
2021,19,Peter Wright,Essendon,0
2021,19,Jayden Laverde,Essendon,0
2021,19,Anthony McDonald-Tipungwuti,Essendon,0
2021,19,Darcy Parish,Essendon,0
2021,19,Mason Redman,Essendon,0
2021,19,Matt Guelfi,Essendon,0
2021,19,Brayden Ham,Essendon,0
2021,19,Nick Hind,Essendon,0
2021,19,Sam Draper,Essendon,0
2021,19,Nik Cox,Essendon,0
2021,19,Archie Perkins,Essendon,0
2021,19,Sam Durham,Essendon,0
2021,19,Adam Cerra,Fremantle,4
2021,19,David Mundy,Fremantle,0
2021,19,Michael Walters,Fremantle,0
2021,19,Travis Colyer,Fremantle,0
2021,19,Nat Fyfe,Fremantle,0
2021,19,Nathan Wilson,Fremantle,0
2021,19,Matt Taberner,Fremantle,0
2021,19,James Aish,Fremantle,0
2021,19,Alex Pearce,Fremantle,0
2021,19,Connor Blakely,Fremantle,0
2021,19,Darcy Tucker,Fremantle,0
2021,19,Griffin Logue,Fremantle,0
2021,19,Luke Ryan,Fremantle,0
2021,19,Sean Darcy,Fremantle,0
2021,19,Bailey Banfield,Fremantle,0
2021,19,Andrew Brayshaw,Fremantle,0
2021,19,Mitch Crowden,Fremantle,0
2021,19,Lachie Schultz,Fremantle,0
2021,19,Hayden Young,Fremantle,0
2021,19,Caleb Serong,Fremantle,0
2021,19,Liam Henry,Fremantle,0
2021,19,Lloyd Meek,Fremantle,0
2021,19,Brandon Walker,Fremantle,0
2021,19,Patrick Dangerfield,Geelong,9
2021,19,Tom Stewart,Geelong,7
2021,19,Esava Ratugolea,Geelong,4
2021,19,Tom Hawkins,Geelong,4
2021,19,Cameron Guthrie,Geelong,3
2021,19,Brandan Parfitt,Geelong,2
2021,19,Lachie Henderson,Geelong,1
2021,19,Joel Selwood,Geelong,0
2021,19,Gary Rohan,Geelong,0
2021,19,Rhys Stanley,Geelong,0
2021,19,Isaac Smith,Geelong,0
2021,19,Zach Tuohy,Geelong,0
2021,19,Luke Dahlhaus,Geelong,0
2021,19,Mark Blicavs,Geelong,0
2021,19,Jed Bews,Geelong,0
2021,19,Jake Kolodjashnij,Geelong,0
2021,19,Sam Menegola,Geelong,0
2021,19,Mark O'Connor,Geelong,0
2021,19,Jack Henry,Geelong,0
2021,19,Quinton Narkle,Geelong,0
2021,19,Tom Atkins,Geelong,0
2021,19,Gryan Miers,Geelong,0
2021,19,Brad Close,Geelong,0
2021,19,Touk Miller,Gold Coast,2
2021,19,David Swallow,Gold Coast,0
2021,19,Alex Sexton,Gold Coast,0
2021,19,Sean Lemmens,Gold Coast,0
2021,19,Rory Atkins,Gold Coast,0
2021,19,Sam Collins,Gold Coast,0
2021,19,Oleg Markov,Gold Coast,0
2021,19,Brayden Fiorini,Gold Coast,0
2021,19,Ben Ainsworth,Gold Coast,0
2021,19,Jack Bowes,Gold Coast,0
2021,19,Will Brodie,Gold Coast,0
2021,19,Charlie Ballard,Gold Coast,0
2021,19,Wil Powell,Gold Coast,0
2021,19,Chris Burgess,Gold Coast,0
2021,19,Jack Lukosius,Gold Coast,0
2021,19,Josh Corbett,Gold Coast,0
2021,19,Ben King,Gold Coast,0
2021,19,Caleb Graham,Gold Coast,0
2021,19,Noah Anderson,Gold Coast,0
2021,19,Matt Rowell,Gold Coast,0
2021,19,Izak Rankine,Gold Coast,0
2021,19,Jeremy Sharp,Gold Coast,0
2021,19,Sam Flanders,Gold Coast,0
2021,19,Lachie Whitfield,Greater Western Sydney,10
2021,19,Tom Green,Greater Western Sydney,7
2021,19,Sam Taylor,Greater Western Sydney,4
2021,19,Brent Daniels,Greater Western Sydney,3
2021,19,Shane Mumford,Greater Western Sydney,2
2021,19,Lachie Ash,Greater Western Sydney,1
2021,19,Callan Ward,Greater Western Sydney,0
2021,19,Sam J. Reid,Greater Western Sydney,0
2021,19,Phil Davis,Greater Western Sydney,0
2021,19,Adam Kennedy,Greater Western Sydney,0
2021,19,Nick Haynes,Greater Western Sydney,0
2021,19,Josh Kelly,Greater Western Sydney,0
2021,19,Jesse Hogan,Greater Western Sydney,0
2021,19,Jacob Hopper,Greater Western Sydney,0
2021,19,Harry Himmelberg,Greater Western Sydney,0
2021,19,Tim Taranto,Greater Western Sydney,0
2021,19,Daniel Lloyd,Greater Western Sydney,0
2021,19,Harry Perryman,Greater Western Sydney,0
2021,19,Isaac Cumming,Greater Western Sydney,0
2021,19,Connor Idun,Greater Western Sydney,0
2021,19,Xavier O'Halloran,Greater Western Sydney,0
2021,19,Jake Riccardi,Greater Western Sydney,0
2021,19,Tanner Bruhn,Greater Western Sydney,0
2021,19,Dylan Moore,Hawthorn,2
2021,19,Shaun Burgoyne,Hawthorn,0
2021,19,Ben McEvoy,Hawthorn,0
2021,19,Liam Shiels,Hawthorn,0
2021,19,Luke Breust,Hawthorn,0
2021,19,Chad Wingard,Hawthorn,0
2021,19,Sam Frost,Hawthorn,0
2021,19,Jaeger O'Meara,Hawthorn,0
2021,19,Tom Mitchell,Hawthorn,0
2021,19,Kyle Hartigan,Hawthorn,0
2021,19,Tim O'Brien,Hawthorn,0
2021,19,Daniel Howe,Hawthorn,0
2021,19,Tom Phillips,Hawthorn,0
2021,19,Blake Hardwick,Hawthorn,0
2021,19,James Cousins,Hawthorn,0
2021,19,Jack Scrimshaw,Hawthorn,0
2021,19,James Worpel,Hawthorn,0
2021,19,Mitch Lewis,Hawthorn,0
2021,19,Tyler Brockman,Hawthorn,0
2021,19,Jacob Koschitzke,Hawthorn,0
2021,19,Ned Reeves,Hawthorn,0
2021,19,Lachlan Bramble,Hawthorn,0
2021,19,Denver Grainger-Barras,Hawthorn,0
2021,19,Clayton Oliver,Melbourne,7
2021,19,Michael Hibberd,Melbourne,0
2021,19,Steven May,Melbourne,0
2021,19,Max Gawn,Melbourne,0
2021,19,Tom McDonald,Melbourne,0
2021,19,Jack Viney,Melbourne,0
2021,19,Christian Salem,Melbourne,0
2021,19,Ben Brown,Melbourne,0
2021,19,Angus Brayshaw,Melbourne,0
2021,19,Jake Lever,Melbourne,0
2021,19,Alex Neal-Bullen,Melbourne,0
2021,19,James Harmes,Melbourne,0
2021,19,Ed Langdon,Melbourne,0
2021,19,Jayden Hunt,Melbourne,0
2021,19,Christian Petracca,Melbourne,0
2021,19,Bayley Fritsch,Melbourne,0
2021,19,Charlie Spargo,Melbourne,0
2021,19,Harrison Petty,Melbourne,0
2021,19,Tom Sparrow,Melbourne,0
2021,19,Kysaiah Pickett,Melbourne,0
2021,19,Trent Rivers,Melbourne,0
2021,19,Luke Jackson,Melbourne,0
2021,19,James Jordon,Melbourne,0
2021,19,Nick Larkey,North Melbourne,10
2021,19,Tarryn Thomas,North Melbourne,7
2021,19,Jy Simpkin,North Melbourne,6
2021,19,Jaidyn Stephenson,North Melbourne,5
2021,19,Ben Cunnington,North Melbourne,1
2021,19,Luke Davies-Uniacke,North Melbourne,1
2021,19,Todd Goldstein,North Melbourne,0
2021,19,Jack Ziebell,North Melbourne,0
2021,19,Shaun Atley,North Melbourne,0
2021,19,Jared Polec,North Melbourne,0
2021,19,Aaron Hall,North Melbourne,0
2021,19,Josh Walker,North Melbourne,0
2021,19,Jed Anderson,North Melbourne,0
2021,19,Luke McDonald,North Melbourne,0
2021,19,Kayne Turner,North Melbourne,0
2021,19,Trent Dumont,North Melbourne,0
2021,19,Cameron Zurhaar,North Melbourne,0
2021,19,Ben McKay,North Melbourne,0
2021,19,Bailey Scott,North Melbourne,0
2021,19,Curtis Taylor,North Melbourne,0
2021,19,Tristan Xerri,North Melbourne,0
2021,19,Atu Bosenavulagi,North Melbourne,0
2021,19,Will Phillips,North Melbourne,0
2021,19,Willem Drew,Port Adelaide,10
2021,19,Dan Houston,Port Adelaide,4
2021,19,Charlie Dixon,Port Adelaide,4
2021,19,Ollie Wines,Port Adelaide,3
2021,19,Travis Boak,Port Adelaide,0
2021,19,Trent McKenzie,Port Adelaide,0
2021,19,Scott Lycett,Port Adelaide,0
2021,19,Tom Jonas,Port Adelaide,0
2021,19,Sam Mayes,Port Adelaide,0
2021,19,Karl Amon,Port Adelaide,0
2021,19,Darcy Byrne-Jones,Port Adelaide,0
2021,19,Aliir Aliir,Port Adelaide,0
